,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
1445,초등학교,용원초교,서울특별시 노원구 섬밭로 144,서울특별시 노원구 공릉3동 709,37.6299240206,127.0689414443,노원구청,노원경찰서,Y,2,19~27,2020-07-14,3100000,서울특별시 노원구
1446,초등학교,중평초교,서울특별시 노원구 섬밭로 241,서울특별시 노원구 하계동 271,37.6375347460,127.0639633756,노원구청,노원경찰서,Y,3,15~20,2020-07-14,3100000,서울특별시 노원구
1447,초등학교,태랑초교,서울특별시 노원구 화랑로51나길 31,서울특별시 노원구 공릉2동 116,37.6262513725,127.0906018331,노원구청,노원경찰서,Y,4,7~32,2020-07-14,3100000,서울특별시 노원구
1448,초등학교,태강삼육,서울특별시 노원구 화랑로 815,서울특별시 노원구 공릉2동 26-39,37.6433582691,127.1088513642,노원구청,노원경찰서,Y,1,34,2020-07-14,3100000,서울특별시 노원구
1449,초등학교,화랑초교,서울특별시 노원구 화랑로53길 22,서울특별시 노원구 공릉2동 126,37.626918,127.093803,노원구청,노원경찰서,Y,1,34,2020-07-14,3100000,서울특별시 노원구
1450,어린이집,서강어린이집,서울특별시 마포구 와우산로30길 79,서울특별시 마포구 창전동 3-199번지,37.5520225599,126.9282040000,마포구청,마포경찰서,Y,1,6,2020-05-19,3130000,서울특별시 마포구
1451,어린이집,신석어린이집,서울특별시 마포구 대흥로 11,서울특별시 마포구 현석동 114-1번지,37.5424515018,126.9365298233,마포구청,마포경찰서,Y,1,8~25,2020-05-19,3130000,서울특별시 마포구
1452,어린이집,아이빛어린이집,서울특별시 마포구 독막로 145,서울특별시 마포구 창전동 444번지,37.5490284045,126.9294899956,마포구청,마포경찰서,Y,1,15,2020-05-19,3130000,서울특별시 마포구
1453,어린이집,동교어린이집,서울특별시 마포구 와우산로37길 16,서울특별시 마포구 동교동 181-3번지,37.5562356000,126.9301259952,마포구청,마포경찰서,N,0,6,2020-05-19,3130000,서울특별시 마포구
1454,어린이집,노고산어린이집,서울특별시 마포구 신촌로20길 15,서울특별시 마포구 노고산동 33-20번지,37.5546015961,126.9384358000,마포구청,마포경찰서,N,0,8,2020-05-19,3130000,서울특별시 마포구
1455,유치원,나사렛유치원,서울특별시 마포구 매봉산로 24-1,서울특별시 마포구 상암동 1639번지,37.5743360000,126.8903822000,마포구청,마포경찰서,Y,1,20,2020-05-19,3130000,서울특별시 마포구
1456,유치원,대진유치원,서울특별시 마포구 성미산로11길 36,서울특별시 마포구 성산동 13-15번지,37.5621879000,126.9164207346,마포구청,마포경찰서,Y,1,6.0~8.0,2020-05-19,3130000,서울특별시 마포구
1457,유치원,마포대진유치원,서울특별시 마포구 성미산로 110,서울특별시 마포구 연남동 493-6번지,37.5618240000,126.9193140923,마포구청,마포경찰서,Y,1,7.8,2020-05-19,3130000,서울특별시 마포구
1458,유치원,월드유치원,서울특별시 마포구 월드컵로42길 38,서울특별시 마포구 상암동 1679번지,37.5804055547,126.8811065000,마포구청,마포경찰서,Y,1,8,2020-05-19,3130000,서울특별시 마포구
1459,유치원,성결유치원,서울특별시 마포구 독막로28길 19,서울특별시 마포구 신수동 200-1번지,37.5463550588,126.9373322102,마포구청,마포경찰서,Y,2,10,2020-05-19,3130000,서울특별시 마포구
1460,어린이집,샘물어린이집,서울특별시 마포구 방울내로 19,서울특별시 마포구 망원동 450-2번지,37.5580769107,126.8983079140,마포구청,마포경찰서,Y,1,5.3~8.0,2020-05-19,3130000,서울특별시 마포구
1461,어린이집,성산어린이집,서울특별시 마포구 월드컵북로30길 14,서울특별시 마포구 성산동 145-12번지,37.5685261285,126.9086641000,마포구청,마포경찰서,Y,1,6.0~11.0,2020-05-19,3130000,서울특별시 마포구
1462,어린이집,진선미어린이집,서울특별시 마포구 마포대로4나길 28,서울특별시 마포구 마포동 230번지,37.5379978285,126.9454857864,마포구청,마포경찰서,Y,2,5.2~5.5,2020-05-19,3130000,서울특별시 마포구
1463,어린이집,창전어린이집,서울특별시 마포구 창전로 69,서울특별시 마포구 창전동 141-2번지,37.5485756000,126.9324640000,마포구청,마포경찰서,Y,1,6.5~19.0,2020-05-19,3130000,서울특별시 마포구
1464,어린이집,연화어린이집,서울특별시 마포구 도화4길 94,서울특별시 마포구 도화동 347-134번지,37.5382430000,126.9505002656,마포구청,마포경찰서,Y,1,7,2020-05-19,3130000,서울특별시 마포구
1465,유치원,두솔유치원,서울특별시 노원구 초안산로 19,서울특별시 노원구 월계동 582,37.629541,127.054129,노원구청,노원경찰서,Y,1,5.8~25,2020-07-14,3100000,서울특별시 노원구
1466,유치원,동은유치원,서울특별시 노원구 동일로207길 17,서울특별시 노원구 중계2동 그린아파트,37.6427351156,127.0641717844,노원구청,노원경찰서,Y,1,12,2020-07-14,3100000,서울특별시 노원구
1467,유치원,대원유치원,서울특별시 노원구 동일로228길 23,서울특별시 노원구 동일로228길 29,37.6698575032,127.0587454145,노원구청,노원경찰서,Y,1,12~20,2020-07-14,3100000,서울특별시 노원구
1468,유치원,다연유치원,서울특별시 노원구 월계로45가길 94,서울특별시 노원구 월계동 781,37.6317597526,127.0523395089,노원구청,노원경찰서,Y,2,5.8~25,2020-07-14,3100000,서울특별시 노원구
1469,유치원,꿈터유치원,서울특별시 노원구 동일로230길 78,서울특별시 노원구 상계1동 997 조흥한신@,37.672736,127.060062,노원구청,노원경찰서,Y,1,6.6~8,2020-07-14,3100000,서울특별시 노원구
1470,유치원,꽃동산유치원,서울특별시 노원구 공릉로 257,서울특별시 노원구 공릉동 481-3,37.6307786956,127.0739993865,노원구청,노원경찰서,Y,1,8,2020-07-14,3100000,서울특별시 노원구
1471,유치원,염광유치원,서울특별시 노원구 월계로45가길 9,서울특별시 노원구 월계동 820,37.6302582407,127.0492434634,노원구청,노원경찰서,Y,1,7~12,2020-07-14,3100000,서울특별시 노원구
1472,유치원,청암유치원,서울특별시 노원구 중계로 244,서울특별시 노원구 중계동 411-1 청암중내,37.6517789244,127.073865,노원구청,노원경찰서,Y,2,20~30,2020-07-14,3100000,서울특별시 노원구
1473,유치원,청원유치원,서울특별시 노원구 한글비석로 470,서울특별시 노원구 상계9동 641,37.664624,127.065958,노원구청,노원경찰서,Y,1,20,2020-07-14,3100000,서울특별시 노원구
1474,유치원,초안유치원,서울특별시 노원구 우이천로 102,서울특별시 노원구 월계2동 초안@단지,37.6306785730,127.0434524923,노원구청,노원경찰서,Y,2,5.5~8,2020-07-14,3100000,서울특별시 노원구
1475,유치원,고운유치원,서울특별시 노원구 동일로208길 34,서울특별시 노원구 중계3동 512,37.6440346048,127.0669285432,노원구청,노원경찰서,Y,1,12~20,2020-07-14,3100000,서울특별시 노원구
1476,유치원,동화나라유치원,서울특별시 노원구 덕릉로 780,서울특별시 노원구 상계3동 1285,37.6666921610,127.0791263517,노원구청,노원경찰서,Y,2,7.5,2020-07-14,3100000,서울특별시 노원구
1477,유치원,까치유치원,서울특별시 노원구 덕릉로79길 23,서울특별시 노원구 중계4동 염광@내,37.6562484676,127.0727826018,노원구청,노원경찰서,Y,1,8,2020-07-14,3100000,서울특별시 노원구
1478,유치원,선덕유치원,서울특별시 노원구 섬밭로 190,서울특별시 노원구 하계2동 273,37.6330641040,127.0671226267,노원구청,노원경찰서,Y,1,7.5~19.5,2020-07-14,3100000,서울특별시 노원구
1479,유치원,학여울유치원,서울특별시 노원구 동일로207길 184,서울특별시 노원구 하계2동 354,37.6372444644,127.0608678447,노원구청,노원경찰서,Y,1,10,2020-07-14,3100000,서울특별시 노원구
1480,유치원,한성유치원,서울특별시 노원구 한글비석로 145,서울특별시 노원구 하계동 256-5,37.6405873629,127.0759805756,노원구청,노원경찰서,Y,1,30,2020-07-14,3100000,서울특별시 노원구
1481,유치원,상지초교병설유치원,서울특별시 마포구 월드컵로42길 30,서울특별시 마포구 상암동 1676번지,37.5797505682,126.8820758168,마포구청,마포경찰서,Y,1,11,2020-05-19,3130000,서울특별시 마포구
1482,초등학교,하늘초교,서울특별시 마포구 월드컵북로 502-14,서울특별시 마포구 상암동 1737번지,37.5858076256,126.8808616096,마포구청,마포경찰서,Y,1,7.5,2020-05-19,3130000,서울특별시 마포구
1483,초등학교,일본인학교,서울특별시 마포구 월드컵북로62길 11,서울특별시 마포구 상암동 1582번지,37.5836091330,126.8844155644,마포구청,마포경찰서,Y,1,13.0~14.0,2020-05-19,3130000,서울특별시 마포구
1484,유치원,서일유치원,서울특별시 마포구 새터산16길 12,서울특별시 마포구 성산동 200-68번지,37.5674560000,126.9080453000,마포구청,마포경찰서,Y,1,5.1~5.5,2020-05-19,3130000,서울특별시 마포구
1485,유치원,꿈터유치원,서울특별시 마포구 새터산2길 34,서울특별시 마포구 성산동 200-209번지,37.5653360000,126.9090240000,마포구청,마포경찰서,Y,1,6.2,2020-05-19,3130000,서울특별시 마포구
1486,유치원,새현대유치원,서울특별시 마포구 새창로6다길 22,서울특별시 마포구 도화동 547번지,37.5403871434,126.9535992065,마포구청,마포경찰서,Y,2,11.3~13.4,2020-05-19,3130000,서울특별시 마포구
1487,유치원,홍대병설유치원,서울특별시 마포구 성미산로 111,서울특별시 마포구 연남동 369-1번지,37.5635098256,126.9191674115,마포구청,마포경찰서,Y,2,15,2020-05-19,3130000,서울특별시 마포구
1488,유치원,정님유치원,서울특별시 마포구 백범로25길 99-12,서울특별시 마포구 염리동 45-5번지,37.5501620000,126.9477960000,마포구청,마포경찰서,N,0,6,2020-05-19,3130000,서울특별시 마포구
1489,유치원,배영유치원,서울특별시 마포구 잔다리로6길 11,서울특별시 마포구 서교동 370-13번지,37.5526476980,126.9195956066,마포구청,마포경찰서,Y,1,3.9~7.7,2020-05-19,3130000,서울특별시 마포구
1490,유치원,서울유치원,서울특별시 마포구 월드컵북로 235,서울특별시 마포구 성산동 446번지,37.5696987915,126.9014162937,마포구청,마포경찰서,Y,1,17.1,2020-05-19,3130000,서울특별시 마포구
1491,초등학교,광장초등학교,서울특별시 광진구 광장로1길 27,서울특별시 광진구 광장동 389-1,37.5485492186,127.1017998856,서울특별시청,광진경찰서,Y,5,,2020-12-23,3040000,서울특별시 광진구
1492,초등학교,구의초등학교,서울특별시 광진구 광나루로30길 49,서울특별시 광진구 화양동 303-9,37.5430074366,127.0803117758,서울특별시청,광진경찰서,Y,7,,2020-12-23,3040000,서울특별시 광진구
1493,초등학교,동의초등학교,서울특별시 광진구 영화사로 111,서울특별시 광진구 구의2동 4-5,37.5534224448,127.0990473100,서울특별시청,광진경찰서,Y,7,,2020-12-23,3040000,서울특별시 광진구
1494,유치원,키즈위즈유치원,서울특별시 노원구 덕릉로86길 65,서울특별시 노원구 중계4동 131-4,37.661059,127.0785356102,노원구청,노원경찰서,Y,1,8.3~9,2020-07-14,3100000,서울특별시 노원구
1495,유치원,우리유치원,서울특별시 노원구 한글비석로 281,서울특별시 노원구 한글비석로 281,37.652811,127.0777004,노원구청,노원경찰서,Y,2,20~23,2020-07-14,3100000,서울특별시 노원구
1496,유치원,무지개유치원,서울특별시 노원구 덕릉로94가길 54,서울특별시 노원구 상계3동 1275-3,37.664554,127.0787161017,노원구청,노원경찰서,Y,1,5.6~11.5,2020-07-14,3100000,서울특별시 노원구
1497,유치원,원암유치원,서울특별시 노원구 중계로14라길 48,서울특별시 노원구 중계본동 91-1,37.6498143521,127.085113,노원구청,노원경찰서,Y,2,4~6,2020-07-14,3100000,서울특별시 노원구
1498,유치원,사랑샘유치원,서울특별시 노원구 한글비석로 325,서울특별시 노원구 중계4동 358-6,37.656408,127.0777192888,노원구청,노원경찰서,Y,1,20~23,2020-07-14,3100000,서울특별시 노원구
1499,유치원,태랑병설유치원,서울특별시 노원구 화랑로51나길 31,서울특별시 노원구 공릉2동 116,37.6262513725,127.0906018331,노원구청,노원경찰서,Y,4,7~32,2020-07-14,3100000,서울특별시 노원구
1500,유치원,연촌병설유치원,서울특별시 노원구 공릉로58길 36,서울특별시 노원구 하계1동 152,37.6344159971,127.0725120576,노원구청,노원경찰서,Y,3,7~15,2020-07-14,3100000,서울특별시 노원구
1501,유치원,신상계병설유치원,서울특별시 노원구 상계로 267,서울특별시 노원구 상계4동 111,37.667474,127.075791,노원구청,노원경찰서,Y,2,"7,30",2020-07-14,3100000,서울특별시 노원구
1502,유치원,수암병설유치원,서울특별시 노원구 중계로12길 9,서울특별시 노원구 중계본동 77,37.6476942692,127.0814631065,노원구청,노원경찰서,Y,2,6~20,2020-07-14,3100000,서울특별시 노원구
1503,유치원,수락병설유치원,서울특별시 노원구 동일로 1745,서울특별시 노원구 상계1동 1171-2,37.6845019326,127.0551835669,노원구청,노원경찰서,Y,2,15.5~35,2020-07-14,3100000,서울특별시 노원구
1504,유치원,상곡병설유치원,서울특별시 노원구 노원로38길 34,서울특별시 노원구 상계10동 678,37.6629038313,127.0620765543,노원구청,노원경찰서,Y,2,20,2020-07-14,3100000,서울특별시 노원구
1505,유치원,상경병설유치원,서울특별시 노원구 수락산로 237,서울특별시 노원구 상계8동 621,37.6705527662,127.0516730525,노원구청,노원경찰서,Y,1,9.7~22,2020-07-14,3100000,서울특별시 노원구
1506,유치원,동일병설유치원,서울특별시 노원구 한글비석로 566,서울특별시 노원구 상계8동 887-7,37.6648142022,127.0541716035,노원구청,노원경찰서,Y,1,20,2020-07-14,3100000,서울특별시 노원구
1507,유치원,공릉병설유치원,서울특별시 노원구 동일로173길 12,서울특별시 노원구 공릉동 610,37.6186149755,127.0746306975,노원구청,노원경찰서,Y,5,12~20,2020-07-14,3100000,서울특별시 노원구
1508,유치원,보배유치원,서울특별시 노원구 마들로3길 37,서울특별시 노원구 월계3동 322-1,37.6286084077,127.0627956950,노원구청,노원경찰서,Y,1,7.5~19.5,2020-07-14,3100000,서울특별시 노원구
1509,유치원,미광유치원,서울특별시 노원구 공릉로34길 62,서울특별시 노원구 공릉2동 81 태강@,37.623341,127.0821207407,노원구청,노원경찰서,Y,1,8~20,2020-07-14,3100000,서울특별시 노원구
1510,초등학교,신상계초교,서울특별시 노원구 상계로 267,서울특별시 노원구 상계4동 111,37.667474,127.075791,노원구청,노원경찰서,Y,2,"7,30",2020-07-14,3100000,서울특별시 노원구
1511,초등학교,을지초교,서울특별시 노원구 중계로 239,서울특별시 노원구 중계1동 산 72,37.6505901078,127.0730898358,노원구청,노원경찰서,Y,2,20~30,2020-07-14,3100000,서울특별시 노원구
1512,초등학교,불암초교,서울특별시 노원구 중계로 178,서울특별시 노원구 중계본동 257-3,37.6507834314,127.080671,노원구청,노원경찰서,Y,2,8~20,2020-07-14,3100000,서울특별시 노원구
1513,초등학교,공연초교,서울특별시 노원구 동일로192가길 16,서울특별시 노원구 공릉1동 371,37.6275492409,127.0745082219,노원구청,노원경찰서,Y,5,4~21,2020-07-14,3100000,서울특별시 노원구
