DSTRT_CD|SIDO_CD|SIDO_NM|ADM_GU_CD|ADM_GU_NM|EMD_NM|ZONE_CD|ETL_TYPE|ETL_DATE
4155052000|41|경기도|41550|안성시|안성2동||0602|2016-12-26 14:56:11
4159031000|41|경기도|41590|화성시|매송면||0602|2016-12-26 14:56:11
4157051000|41|경기도|41570|김포시|김포1동||0602|2016-12-26 14:56:11
4146154000|41|경기도|41461|용인시처인구|동부동||0602|2016-12-26 14:56:11
4148035000|41|경기도|41480|파주시|광탄면||0602|2016-12-26 14:56:11
4150000000|41|경기도|41500|이천시|||0602|2016-12-26 14:56:11
4150033000|41|경기도|41500|이천시|호법면||0602|2016-12-26 14:56:11
4161000000|41|경기도|41610|광주시|||0602|2016-12-26 14:56:11
4182033000|41|경기도|41820|가평군|상면||0602|2016-12-26 14:56:11
4183034000|41|경기도|41830|양평군|옥천면||0602|2016-12-26 14:56:11
4173034000|41|경기도|41730|여주군|금사면||0602|2016-12-26 14:56:11
4215052000|42|강원도|42150|강릉시|중앙동||0602|2016-12-26 14:56:11
4215061500|42|강원도|42150|강릉시|강남동||0602|2016-12-26 14:56:11
4223036000|42|강원도|42230|삼척시|신기면||0602|2016-12-26 14:56:11
4183039500|41|경기도|41830|양평군|지평면||0602|2016-12-26 14:56:11
