시도명,시군구명,읍/면/동,설치유무,등록인구수,어린이보호구역개수,화재발생횟수,관광지개수,예상범죄발생횟수
광주광역시,북구,임동,0.0,8362.0,4.0,0.0,0.0,72.13977033920325
광주광역시,북구,신안동,0.0,11009.0,2.0,0.0,0.0,94.97569142122562
광주광역시,북구,용봉동,0.0,40651.0,13.0,0.0,0.0,350.70004832085044
광주광역시,북구,운암1동,0.0,20146.0,4.0,0.0,0.0,173.8014605660833
광주광역시,북구,운암2동,0.0,12985.0,4.0,0.0,0.0,112.02283160183619
광주광역시,북구,운암3동,0.0,15042.0,5.0,0.0,0.0,129.76876649632808
광주광역시,북구,동림동,0.0,22990.0,6.0,0.0,0.0,198.33691940902688
광주광역시,북구,우산동,0.0,11272.0,4.0,0.0,0.0,97.24461746753157
광주광역시,북구,풍향동,0.0,6190.0,3.0,0.0,0.0,53.40171949290459
광주광역시,북구,문화동,0.0,19346.0,0.0,0.0,0.0,166.89978437960133
광주광역시,북구,문흥1동,0.0,17010.0,8.0,0.0,0.0,146.74688991507384
광주광역시,북구,문흥2동,0.0,16835.0,8.0,0.0,0.0,145.2371482492809
광주광역시,북구,두암1동,0.0,8228.0,4.0,0.0,0.0,70.98373957796751
광주광역시,북구,두암2동,0.0,17055.0,4.0,0.0,0.0,147.13510920056345
광주광역시,북구,두암3동,0.0,14476.0,5.0,0.0,0.0,124.88583059439206
광주광역시,북구,삼각동,0.0,14801.0,10.0,0.0,0.0,127.68963654515038
광주광역시,북구,일곡동,0.0,31397.0,16.0,0.0,0.0,270.86490903371975
광주광역시,북구,매곡동,0.0,14558.0,8.0,0.0,0.0,125.59325240350645
광주광역시,북구,오치1동,0.0,12203.0,10.0,0.0,0.0,105.27644312955002
광주광역시,북구,오치2동,0.0,13113.0,10.0,0.0,0.0,113.12709979167332
광주광역시,북구,석곡동,0.0,2767.0,0.0,0.0,0.0,23.87117250999467
광주광역시,북구,건국동,0.0,51598.0,0.0,0.0,0.0,445.1408598376237
광주광역시,북구,양산동,0.0,36447.0,13.0,0.0,0.0,314.43173996088746
광주광역시,서구,양동,0.0,4214.0,3.0,0.0,0.0,48.04805957722374
광주광역시,서구,양3동,0.0,4905.0,0.0,0.0,0.0,55.926846755169066
광주광역시,서구,농성1동,0.0,11049.0,2.0,0.0,0.0,125.98078079467136
광주광역시,서구,농성2동,0.0,5338.0,2.0,0.0,0.0,60.86391599981498
광주광역시,서구,광천동,0.0,8600.0,4.0,0.0,0.0,98.05726444331376
광주광역시,서구,유덕동,0.0,11155.0,0.0,0.0,0.0,127.18939358897266
광주광역시,서구,치평동,0.0,31302.0,6.0,0.0,0.0,356.9056385586752
광주광역시,서구,상무1동,0.0,25407.0,0.0,0.0,0.0,289.69080438503164
광주광역시,서구,상무2동,0.0,24698.0,0.0,0.0,0.0,281.606781072205
광주광역시,서구,화정1동,0.0,15626.0,4.0,0.0,0.0,178.1677690920024
광주광역시,서구,화정2동,0.0,21373.0,4.0,0.0,0.0,243.6951061566215
광주광역시,서구,화정3동,0.0,10675.0,5.0,0.0,0.0,121.71642999213654
광주광역시,서구,화정4동,0.0,16243.0,5.0,0.0,0.0,185.20280771543548
광주광역시,서구,서창동,0.0,5321.0,0.0,0.0,0.0,60.67008187242703
광주광역시,서구,금호1동,0.0,21383.0,10.0,0.0,0.0,243.80912623155558
광주광역시,서구,금호2동,0.0,29651.0,11.0,0.0,0.0,338.0809241870577
광주광역시,서구,풍암동,0.0,38587.0,11.0,0.0,0.0,439.9692631481567
광주광역시,서구,동천동,0.0,17139.0,3.0,0.0,0.0,195.4190064295296
부산광역시,서구,동대신1동,1.0,4769.0,1.0,0.0,0.0,51.111098285399706
부산광역시,서구,동대신2동,1.0,8225.0,0.0,0.0,0.0,88.15030056561388
부산광역시,서구,동대신3동,1.0,6956.0,2.0,0.0,0.0,74.54996847834774
부산광역시,서구,서대신1동,1.0,12051.0,1.0,0.0,0.0,129.1549267010593
부산광역시,서구,서대신3동,1.0,8991.0,4.0,0.0,3.0,96.35979968211969
부산광역시,서구,서대신4동,0.0,8250.0,0.0,0.0,0.0,88.41823460988626
부산광역시,서구,부민동,1.0,8337.0,4.0,0.0,1.0,89.35064508395415
부산광역시,서구,아미동,1.0,8071.0,2.0,0.0,0.0,86.499826852896
부산광역시,서구,초장동,1.0,5109.0,0.0,0.0,0.0,54.75500128750411
부산광역시,서구,충무동,1.0,10435.0,0.0,0.0,0.0,111.83567007929248
부산광역시,서구,남부민1동,0.0,5412.0,2.0,0.0,1.0,58.00236190408538
부산광역시,서구,남부민2동,0.0,10544.0,5.0,0.0,1.0,113.00386251232008
부산광역시,서구,암남동,1.0,15471.0,3.0,0.0,5.0,165.80830395752125
서울특별시,강남구,신사동,0.0,16914.0,3.0,47.0,0.0,206.36724595858874
서울특별시,강남구,논현동,0.0,45731.0,7.0,77.0,0.0,557.9626655393296
서울특별시,강남구,삼성동,0.0,43968.0,10.0,51.0,0.0,536.4523513247742
서울특별시,강남구,대치동,0.0,83418.0,16.0,56.0,0.0,1017.7807096708972
서울특별시,강남구,역삼동,0.0,74062.0,6.0,121.0,0.0,903.6284125685822
서울특별시,강남구,도곡동,0.0,56269.0,5.0,21.0,0.0,686.5365119335362
